rating,review_title,review_content,Sentiment_Score,Sentiment
5,Fabulous!,Very good product,0.5,Positive
5,Terrific purchase,Nice one 🫶,0.0,Neutral
5,Great product,"Overall Beast Performance 🔥
10/10 Just Go For It 😎👍",0.8,Positive
5,Classy product,Everything is good. Battery backup is hardly 6hrs will come while continuously usage. Camera is fantastic. In this iphone 60 hz refreshing rate is equals to 120hz refresh rate in android. Very light weight.,0.1,Positive
5,Worth every penny,"Product is good, should have macro lens. Being with premium prices should provide charger adapter and headphones.",0.3,Positive
5,Best in the market!,Awesome buy,1.0,Positive
5,Excellent,"Am a Android User First Time Switching To IOS Really Its Awesome (iphone 15)
Camera 5/5
Battery 4/5
Design 5/5
Display 5/5
Speaker 5/5",1.0,Positive
5,Worth every penny,Android is better than ios,0.3,Positive
5,Just wow!,Excellent purchase battery life is good for medium usage but can get you through the whole day on single charge. Am just loving this phone,0.125,Positive
5,Perfect product!,"It was on republic sale. I got value for money.
Piece is genuine.
Camera is best with 48 MP primary lens.
Performance is very good.
There are some restrictions otherwise it is very good.",1.0,Positive
5,Simply awesome,"The product is very nice just switched from iPhone XR. Was thinking to buy Samsung S24 but happy with this purchase.

The camera is awesome
A single charge will last for a day",1.0,Positive
5,Best in the market!,best camera phone 🥰,1.0,Positive
5,Awesome,Nice,1.0,Positive
5,Worth every penny,Very nice phone im happy very good 👍,0.3,Positive
5,Perfect product!,"I can say the 60hz doesn't feel 60hz it is very smooth and may be because of apple
I was too worried about the 60 hz because I was switching from 120hz Android (realme GT master edition) to this one but after using iphone 15 I feel lags in my android 120hz
But I feel camera quality is avg but videography is next level
Love the speaker
Quality of display is just wow
Charging is also quite good and battery backup is also awesome
I am getting 5-6 hr gameplay(free fire+bgmi) from 100% to 25% qui...
READ MORE",1.0,Positive
5,Wonderful,Very Best baseline iPhone ever. even if you have a iphone 14 it is still a upgrade. the new frosted glass and rounded edges make it premium feel. camera is just awesome. better than 14 pro camera. battery is just like iphone 14. type c is also a welcome with braided data cabel. just blue colour looks a lot like white.,1.0,Positive
5,Great product,Very powerful phone. Camera is extremely good if one can adjust the settings. Battery backup is awesome. Design is handy. Features are cool. Price is reasonable.,0.8,Positive
4,Wonderful,"Battery is worst!

I am moving from android, so i feel my 20k android phone is better than this iphone. Although i brought this for apple ecosystem!",1.0,Positive
5,Super!,Fantastic,0.41666666666666663,Positive
4,Value-for-money,"Phone is good built lightweight,handy, camera good quality, display great phone is nice if love it's OS and can spend that much",0.0,Neutral
1,Worst experience ever!,Phn battery was coming Heat when I was putted to charge,-1.0,Negative
5,Great product,"Very good experience, highly recommended for upgrade",0.8,Positive
5,Excellent,Awesome experience. thanks to flipkart,1.0,Positive
3,Just okay,"The only thing I like about this phone is the camera quality and that is the reason I bought this phone.
I already have an Android phone which is less than 50% of its price and still is better in every aspect except the camera.
Well! Definitely, iphone 15 has a flagship level chipset but I am not a gamer and a normal user and I find mid rangers and flagship all perform at similar level in daily tasks.
While iphone 15 only has 60hz screen which feels choppy, all other phones have 120-144hz scr...
READ MORE",0.5,Positive
5,Highly recommended,"A great phone with quality display 60Hz, average to good battery backup, speaker same as 14, camera is very good in this segment, performance toooo good for this compact sized phone almost never heated much except for charging and bgmi though normal for every phone. Dynamic island animations are great though not a fan of it still better than notch. And design is amazing very premium.",0.16,Positive
4,Wonderful,Not justifying the price .. bit disappointed about the display (refresh rate should be high).. no differences between 12 and 15 except brightness .. those who willing to upgrade plz be ok with your 13 .. there is very low difference in day to day life use..but the Dynamic Island is awesome it is way better than expected..,1.0,Positive
5,Classy product,Smooth 🔥,0.1,Positive
5,Excellent,Having a great time,1.0,Positive
5,Classy product,"High quality camera

The iPhone 15 has a new 48-megapixel main camera. The new camera sensor is larger than the one in the iPhone 14, and it has better low-light performance. The iPhone 15 also has a new 12-megapixel ultrawide camera and a new 12-megapixel telephoto camera.",0.1,Positive
4,Very Good,"AFTER ONE WEEK OVERALL PERFOMANCE IS GOOD BUT FEW APPLE MUST IMPROVE 1. Design very Round on Corner gives a feel of baby Toy, 2. Some thing must improve in iOS 17 its very Classic in this mordern era like Auto Rotate not possible on photos you will have to go home select rotate lock etc.",0.9099999999999999,Positive
4,Pretty good,Nice,0.475,Positive
5,Super!,Loving it!!! Delivery was quick .,0.41666666666666663,Positive
3,Does the job,Device is getting too hot. It's looking like you have the burning stick.,0.0,Neutral
5,Terrific purchase,"Awasome Phone
Awasome Camera
🐼........Rest is History Dudu",0.0,Neutral
5,Terrific,Good stuff.. bss thora battery cazual hai 💀,0.0,Neutral
5,Classy product,Good mobile but charging is getting down fasttt,0.1,Positive
5,Worth every penny,All are good 😊,0.3,Positive
5,Must buy!,nice one,0.0,Neutral
5,Highly recommended,Looking Like Monster 🤍💙,0.16,Positive
5,Super!,Awesome I switched from Android it's great feeling just go for it 🥰🥰🥰,0.41666666666666663,Positive
5,Simply awesome,Very genuine product. Camera is outstanding as well as performance,1.0,Positive
5,Best in the market!,Very good product,1.0,Positive
5,Super!,Superb phone ❤️ I am using last 5 year of iPhone,0.41666666666666663,Positive
5,Mind-blowing purchase,Good camera,0.0,Neutral
5,Perfect product!,The colour blue is so good and the battery life is so long as compared to 14 the camera is much better than 14series best phone I experienced very good,1.0,Positive
5,Great product,Awesome performance and Pictures,0.8,Positive
5,Classy product,Good,0.1,Positive
5,Brilliant,I just loved it 😍Thank you so much ❤️,0.9,Positive
5,Great product,Just wowwww ❤️,0.8,Positive
5,Mind-blowing purchase,Best deal,0.0,Neutral
5,Great product,"I have recently switched from Android to ios, it does feel very strange at the beginning but now I am getting habitual to the ios
It is really very nice and feels premium. The camera is also very nice. I am fully satisfied with this purchase.",0.8,Positive
5,Fabulous!,Verrrry good product,0.5,Positive
5,Mind-blowing purchase,"This is adorable
Most important C type charger cable
I am happy with iPhones 15 series ⭐️⭐️⭐️⭐️⭐️",0.0,Neutral
5,Perfect product!,Best phone,1.0,Positive
5,Must buy!,"I am very happy to buy it because its camera is very good and its performance is also very good, its features are also very good and will never make you bored. 😍",0.0,Neutral
5,Just wow!,"Bought 256gb green variant 😍,
new to ios
IOS is very fluid and smooth
Design is awesome, i took green its looking better in hand than other colours and dynmaic island adds to it.
No heatings issues
Perfromance is good
Charges faster than pixel
Camera and Video recording is very good

Coming from pixel 7a where pixel is one of worst device out there having bad charging, worst battery backup even heats up in normal usage in our country.",0.125,Positive
5,Great product,Excellent phone,0.8,Positive
5,Super!,Very nice phone,0.41666666666666663,Positive
5,Highly recommended,Genuine product. Thank you flipkart,0.16,Positive
5,Best in the market!,Ok,1.0,Positive
5,Just wow!,"The iPhone 15 features a 48-megapixel main camera sensor
It is powered by the A16 Bionic SoC
The iPhone 15 now comes with Dynamic I",0.125,Positive
5,Mind-blowing purchase,Best Iphone,0.0,Neutral
5,Simply awesome,I loved,1.0,Positive
5,Highly recommended,Nice product but battery issues please solow,0.16,Positive
5,Fabulous!,Best deal,0.5,Positive
5,Must buy!,"Good display, improved display brightness, awesome camera",0.0,Neutral
5,Simply awesome,Great product:),1.0,Positive
5,Awesome,Nice Product,1.0,Positive
5,Awesome,U all know about iPhone 15 so am very impressed with blue colour damn beautiful ❤️,1.0,Positive
5,Must buy!,Good,0.0,Neutral
5,Terrific purchase,"Awesome phone, thanks to Flipkart for quick delivery. This is my 1st iOS experience so very excited .",0.0,Neutral
5,Perfect product!,"Great phone!
Thank you flipkart.",1.0,Positive
5,Simply awesome,for me its 10 out of 10✨,1.0,Positive
5,Excellent,Beautiful phone,1.0,Positive
5,Simply awesome,Very Fabulous,1.0,Positive
5,Simply awesome,Very good product,1.0,Positive
5,Must buy!,Super experience😘😘,0.0,Neutral
5,Fabulous!,Awesome...,0.5,Positive
5,Perfect product!,Amazing camera but battery perform not good,1.0,Positive
5,Worth every penny,Upgraded from iPhone 12 to 15 every thing is nice but little bit heating issues is coming while charging the phone I requesting apple to kindly resolve this issue in next update.,0.3,Positive
5,Simply awesome,"Body gets heated up. Apart from that, all good! Type C charger is a good relief! And amazing delivery by FlipKart too!",1.0,Positive
5,Brilliant,NICE,0.9,Positive
5,Terrific purchase,Nice product but battery 🔋 quality Bad,0.0,Neutral
5,Just wow!,Awesome Gaming and Photography Experience,0.125,Positive
5,Highly recommended,It's an awesome experience but if ur a vlogger u need and android must but other wise it's a great iphone till date👍,0.16,Positive
5,Terrific,Nice prod,0.0,Neutral
5,Worth every penny,Most useful device,0.3,Positive
5,Super!,Nice product,0.41666666666666663,Positive
5,Highly recommended,Excellent phone battery bakeup is also good,0.16,Positive
5,Must buy!,Wonderful 👌🏻,0.0,Neutral
5,Awesome,Very good handset once you purchase not change the Apple brand. 💯 original apple brand and authorised for Flipkart seller.,1.0,Positive
5,Perfect product!,Osm product,1.0,Positive
5,Worth every penny,All good in this n camera superb,0.3,Positive
5,Brilliant,Amazing product .camera quality is decent Sound quality is amazing Display quality is superb.battery quality good overall very good.,0.9,Positive
5,Must buy!,Night mode is so smooth,0.0,Neutral
5,Best in the market!,Awesome Phone with awesome camera. Updated from iphone 13 to 15 I love this.,1.0,Positive
5,Worth every penny,"As always fast delivery by flipkart,Stunning design, powerful performance, and exceptional camera quality define the iPhone 15. With its sleek build, vibrant display, and lightning-fast chip, it's a flagship smartphone that delivers on all fronts. Capture breathtaking photos, enjoy seamless multitasking, and experience all-day battery life. The iPhone 15 is a premium choice for those who demand the best.

Go for it without any thinking if you are trying for premium segment.",0.3,Positive
5,Brilliant,Over all good after 20 days use I like it,0.9,Positive
5,Wonderful,Awesome Product Just Love It,1.0,Positive
5,Best in the market!,Very good,1.0,Positive
5,Fabulous!,Bery bery good,0.5,Positive
5,Highly recommended,Nice,0.16,Positive
5,Brilliant,Brilliant,0.9,Positive
5,Must buy!,Awsm,0.0,Neutral
5,Wonderful,Nice phone,1.0,Positive
5,Great product,Osm,0.8,Positive
5,Fabulous!,Loved it,0.5,Positive
5,Terrific,Amazing camera pic 😍,0.0,Neutral
5,Worth every penny,Amazing camera quality,0.3,Positive
5,Must buy!,Nice,0.0,Neutral
5,Simply awesome,Best quality,1.0,Positive
5,Great product,Best,0.8,Positive
5,Brilliant,"Greatest Phone ever.
Apple rocks.",0.9,Positive
5,Simply awesome,Nice product,1.0,Positive
5,Perfect product!,Mobile I got from Flipkart is really original and genuine,1.0,Positive
5,Mind-blowing purchase,I have used this 1st time and never had an iPhone before this one and it's amazing just loved it...,0.0,Neutral
5,Highly recommended,good 📱,0.16,Positive
5,Just wow!,Nice camera and battery also.,0.125,Positive
5,Highly recommended,Camera Quality 👌💯👌,0.16,Positive
5,Terrific,"1. It is the best phone and worth every rupee in terms of its user interface, unique eco system, siri and some other options which can be copied by other manufacturers but cant replicate (if incase a person thinks iphones are bit overpriced - they are pricing for their unique features)
2. In terms of camera, display, performance and in every other aspect it gives best output.
3. In terms of this iPhone 15 series, the upgrade in this series is of leaps and bounds compared to other upgrades ...
READ MORE",0.0,Neutral
5,Brilliant,"This is my first mobile from apple. Powerfull performance, very good camera..next level display.. 5 out of 5",0.9,Positive
5,Terrific purchase,Best Camera,0.0,Neutral
5,Worth every penny,Just wow,0.3,Positive
5,Wonderful,Phone is super duper very nice hasome wonderfull miracle,1.0,Positive
5,Really Nice,Best phone,0.6,Positive
5,Super!,Superb Performance ✨,0.41666666666666663,Positive
5,Wonderful,"The innovative new design features back glass that has color infused throughout the material. A custom dual ion-exchange process for the glass, and an aerospace-grade aluminum enclosure, help make iPhone 15 incredibly durable. Dependably durable.",1.0,Positive
5,Just wow!,Money worth it,0.125,Positive
5,Excellent,Good Performance.,1.0,Positive
5,Brilliant,"BEST DEVICE IN THIS SEGMENT
Totally all-rounder device,GAMING CAMERA ETC
JUSSTTTTT AWESOME 💕",0.9,Positive
5,Excellent,The Experience with new features is Amazing . Definately iphone 15 is better than 13 or 14 .,1.0,Positive
5,Terrific,Good photo sutu,0.0,Neutral
5,Great product,"Long time android user. Thought of giving iOS a try.
And now I understand why apple is apple. The highlight is the interaction between the hardware and the software.
Android feels clunky in front of iOS. (Have used all Android skins and currently on s24+)",0.8,Positive
5,Great product,Worth upgrading,0.8,Positive
4,Delightful,Superb items,1.0,Positive
5,Great product,It can be more better if display refresh rate has 120hz,0.8,Positive
5,Just wow!,Honest review after using it for a month! Best phone of apple so far camera battery performance are on top notch!,0.125,Positive
5,Fabulous!,Pwoli item,0.5,Positive
5,Very Good,Good camera and battery but ios is still far behind than Android in terms of ease.,0.9099999999999999,Positive
3,Good,Over heating problem,0.7,Positive
5,Highly recommended,This phone has comfy feel,0.16,Positive
5,Terrific purchase,amazing product,0.0,Neutral
5,Mind-blowing purchase,Nice phone iam happy,0.0,Neutral
5,Awesome,EXCELLENT PHONE,1.0,Positive
4,Good choice,"All over i find it good except the heating issues, of course its type C but when you charge it with other cable it will heat like hell, and if you take it out in noon time and take photos ,it will heat else there were no performance or body shading issues ,the in hand feeling is awesome",0.7,Positive
5,Worth every penny,Good,0.3,Positive
5,Awesome,"It is very fast, buttery touch interaction and intuitive software. Great phone again from Apple.",1.0,Positive
5,Excellent,Best product...,1.0,Positive
5,Must buy!,"Excellent product
Safe Secure Reliable",0.0,Neutral
5,Just wow!,op most value for money product,0.125,Positive
5,Great product,Good,0.8,Positive
1,Not recommended at all,Heating issue,0.0,Neutral
5,Great product,Amazing,0.8,Positive
5,Must buy!,Very good camera quality and performance,0.0,Neutral
5,Wonderful,very nice 15,1.0,Positive
5,Perfect iPhone now to buy,"iPhone is always the best in every quality category. Earlier, there were battery backup issues, but I am getting more than a day of battery backup. The island display in the basic model is really exciting, which was earlier in the Pro model only. I recommend you guys to go for it without any thought, if you don't require a high refresh rate display.",1.0,Positive
5,Terrific purchase,Excellent phone,0.0,Neutral
5,Just wow!,Product was genuine and great.,0.125,Positive
5,Wonderful,Iam happy,1.0,Positive
5,Excellent,My first iphone switch and i love it!!!,1.0,Positive
5,Brilliant,Nice phone 📱,0.9,Positive
5,Simply awesome,I'm just telling about this phone this phone is really a dynamic change in iPhones history... And it's really great device👏👏,1.0,Positive
5,Awesome,The best mobile in India,1.0,Positive
5,Brilliant,Best price,0.9,Positive
5,Super!,Premium look and quality with excellent performance,0.41666666666666663,Positive
5,Perfect product!,Superb phone on best deal,1.0,Positive
5,Super!,Awesome phone,0.41666666666666663,Positive
4,Wonderful,"Its good but its bad in battery condition and its has heating issue.
This mobile is not for heavy mobile user like
This is ok for professional person.
This is for avarage mobile user

Who have this mindset (brand and society remarks are important )
So go for 🍎
Otherwise there are lot of mobiles available with adavance thecnology and with comfortable and better user interface",1.0,Positive
5,Brilliant,Battery life is unbelievable,0.9,Positive
5,Perfect product!,Nice phone😍,1.0,Positive
5,Awesome,Nice products,1.0,Positive
5,Terrific purchase,Wonderful,0.0,Neutral
5,Mind-blowing purchase,Nice product I'm really like,0.0,Neutral
5,Awesome,"Got it in republic day sale however price has been slashed after that, you feel bad if you have already paid extra for it.

Offers for Flipkart Axis bank card was discontinued that time.
I own s23 ultra as well the handy feel of iPhone is non comparable.",1.0,Positive
5,Super!,This phone is 🤩🤩wow,0.41666666666666663,Positive
5,Best in the market!,This is nice product,1.0,Positive
5,Classy product,Gud phone,0.1,Positive
5,Best in the market!,The camera is so beautiful and it takes good pics in portrait mode here are some sample pics,1.0,Positive
5,Great product,Camera is awesome display and sound quality is amazing,0.8,Positive
5,Great product,Nice phone speakers display and camera quality amazing,0.8,Positive
5,Simply awesome,"I upgraded because of the band that is 5G and a better camera , look wise it is good and weight is comfortable to carry. Dynamic Island if catchy to eye. It keeps the Apple standard, gels well with Apple ecosystem like AirPods , iwatch, mac . Though a little pricey at this point but one may wait for or some sort of discount offers.",1.0,Positive
5,Just wow!,Most value for money iPhone ever.,0.125,Positive
5,Worth every penny,Just go for it.Amazing one.Beautiful camera with super fast processor,0.3,Positive
5,Super!,Amazing phone just no words to say...just one complaint that some features are easy on Android but in ios its takes more time to do it...,0.41666666666666663,Positive
5,Mind-blowing purchase,Decent phone but battery could be better.,0.0,Neutral
5,Great product,"Great phone , worth the money",0.8,Positive
5,Fabulous!,"I was sceptical at first about moving form an android to ios. I was confused between s23 and ip15 but i bought this phone and i must say i am very happy about it. I have not faced any issues in this device since I have been using it, no heating while gaming, charges quickly, and believe me if you have been using 60hz panel before this you will not have any problems but coming from a 120hz panel you might need some time adjusting to it. All in all this has got to be the best phone under 70k ca...
READ MORE",0.5,Positive
5,Highly recommended,Loved it,0.16,Positive
5,Classy product,Awesome pictures,0.1,Positive
4,Nice product,"Phone is good. Good battery backup , upgraded camera.
But I feel refresh rate should be 90hz atleast.",0.6,Positive
4,Value-for-money,"Reviewing after 2days of using Moto Edge 50pro (125W, 12gb RAM variant) -

Display - 10/10
Battery - 8/10
Camera - 8/10
Charging - 9/10

Pros -
Light weight, premiumness, flagship features

Cons-
Lots of heating issues while charging, booting, long time scrolling, Battery drains little quick as expected.

Charging speed(125W):
0-50% in 11min
0-80% in 20mins
0-100% in 29mins.

This phone is very good as per the specs provided. You can go for it. I hope heating issues will be resolved in futu...
READ MORE",0.0,Neutral
5,Just wow!,"Do not believe the negative reviews. This is an amazing phone. I've switched from iPhone 11 and I'm in love with this already. I also got iPhone 14 plus for my wife but believe me this is much better than iPhone interms of display.

Display - 10/10 - The display is awesome. Crystal clear 1.5k resolution. The colours are punchy and lively. I'm using a 120Hz refresh rate and it's smooth as butter. Edge to edge display is really awesome. If I have to pick one thing about the phone then it's the...
READ MORE",0.125,Positive
5,Excellent,"I have been using this mobile for the last 6 days and overall I am very Happy with this mobile.

1. Design: The design is very eye-catching and, feels very good and confident to hold in hand.

2. Camera: Camera set up is really awesome and best in this segment. I was impressed with the night photography. The best cameras.

3. Screen: Very impressive screen, eye comfort, and curved screen gives a very unique look to the phone.

4. Battery: Battery back is good for one full day by keeping th...
READ MORE",1.0,Positive
5,Perfect product!,"Super camera
Love you moto....,..................",1.0,Positive
5,Best in the market!,Very nice camera,1.0,Positive
4,Wonderful,"Just received my moto edge 50 pro yesterday. Look wise mobile is very good.
All accessories were in the box, although the back cover is kind of useless.
The 125W charger is charging mobile fast as advertised by moto.
As of now the performance looks great. Camera is great specially front camera. Colors are quite realistic.
I've given 4 star as of now, will update my review after few weeks of use.",1.0,Positive
5,Great product,"Light weight, premium design and great camera",0.8,Positive
5,Just wow!,"The beautiful beast is here!

Well, Moto has just nailed it. The first impressions are so good.

Beautiful:
1. The phone looks gorgeous in the hand.
2. Its slim and Bezel-less curved display makes it look ultra premium.
3. The back of the phone has got a velvet finish which makes it Scratch proof.

Beast:
1. The battery is insane. It lasted for 1.5 days easily for me with hotspot on and heavy usage. Moreover it charges completely in 30 min with the 125W charger given with the 12gb variant.

2...
READ MORE",0.125,Positive
4,Good choice,"Very Good Camera, Very fast charging speed but battery is little bit on lower side but enough for normal user. Nice design and very comfortable feel in hand. Over all good phone.",0.7,Positive
4,Delightful,"Excellent product
Display is awesome
Batery is good
Camara is excellent for this price",1.0,Positive
4,Wonderful,"Overall very decent product. Great work by Motorola team. Camera, display, design is very good. One can definitely go for buying it. Only observation is while charging with 125 watt charger,phone gets really heated up. Rest is fine. Ask me in case of any query.",1.0,Positive
5,Perfect product!,🥰 osm,1.0,Positive
4,Value-for-money,"Phone is temperature 🌡️ high.
Using the phone first I noticed phone is heavy heating",0.0,Neutral
5,Wonderful,"I'm Giving Honest Review After Using it For more than 8Day .. let meat after 1 month..
I am Mentioning the Cons First..
1. The Battery is not Efficient for a whole long day you have to charge it twice per day . If u are a normal user and use it on only a4g/lte network then u may use it for whole working day
But if u are heavy user u have a charge it minimum 2 times or may be 3 times . It totally depends up to your uses and needs

Pros... But u will get 80/125 watts fqst charging adapter so...
READ MORE",1.0,Positive
5,Just wow!,Nice,0.125,Positive
5,Brilliant,"Unique design. Moto has done a fabulous job.
Price really justifies it's specifications.

Unique Specifications-
1- . 125W fast charge.
2- IP68 rating.
3- Pantone validated camera and display.
4- 50W wireless charging.
5- 144hz display.
and many more..",0.9,Positive
5,Slightly disappointed,The phone is good but the Flipkart service is worse .,-0.75,Negative
3,Decent product,"Having issue with the double back tap option in the phone, it does not work most of the time. Apart from the had few issues with the performance, overall a decent phone. Anyone else having an issue with the double back tap (Quick launch) feature?",0.16666666666666666,Positive
5,Must buy!,The camera is unbeatable. It's like you are buying a DSLR in just 35 k. Processor is up to the mark. Battery backup is also good. .It captures millions of colors and gives aesthetic pictures.,0.0,Neutral
5,Perfect product!,Super 😍💯,1.0,Positive
4,Value-for-money,"Point-wise review for the Motorola Edge 50 Pro:

1. Stunning Display: The 6.7-inch P-OLED display offers vibrant colors and crisp details.
2. Powerful Performance: The Snapdragon 7 Gen 3 chipset with up to 12GB RAM ensures smooth multitasking and gaming.
3. Impressive Camera System: The 50MP main camera, along with ultrawide and telephoto lenses, captures stunning photos.
4. Battery and Charging: The 4500mAh battery with 125W wired charging provides all-day usage and quick
recharges.
5. Room...
READ MORE",0.0,Neutral
5,Terrific,"Overall good phone I loved it 😌💖

but the negetive point is the camera , some gitter in camera app and video quality",0.0,Neutral
5,Best in the market!,"Awesome display nd camera 💯
Battery performance r also good💯
Jst loved this phone ❤️",1.0,Positive
3,Does the job,"The phone gets warm sometimes. Especially after the 1st boot up it got very hot. Also it gets warm when installing any app.
Charging drops really fast even when you are playing less cpu/gpu intensive games. Even watching vids will reduce ur battery fast. The phone heating issue is kinda weird, it gets hot sometimes over the smallest of the tasks and sometimes it won't.
If u use ur phone very less, the charge will probably stay for 1 or 2 days but that less of a
usage is not possible nowaday...
READ MORE",0.0,Neutral
4,Really Nice,"Camera awesome
Zoom fantastic

24 min to 20 min full charge

Some heating issue but am continuously use mobile
12.30 to 6.30
24% remaining battery 4500 but osm as this capacity

Performance superb
As this budget phone

Charge very fast",0.6,Positive
5,Must buy!,"Awesome phone, Awesome quality picture, display...Just Buy it..",0.0,Neutral
4,Really Nice,"The design is good, the battery draining too fast, heating issues",0.6,Positive
5,Wonderful,"Pros
Front and back cameras
Display
Refresh rate
Design
Sound
UI
Special features

Cons
Little heating issue while charging offcourse it's a 125W
Wheather if it's 68 it could not happen
Battery normal one day usage

Awesome 9.5/10 in this price segment",1.0,Positive
4,Worth the money,Who are all looking for buy this mobile great decision you can buy best mobile ever this price segment very much impressed moto❤️,0.3,Positive
4,Value-for-money,"Nice camara
Nice performance
Super fast charging",0.0,Neutral
3,Nice,"Superb Design
Trendy Look
Decent Display
Fast Charger
All these are good...

But Heating Issue makes it hard to Hold... Immediate bug fix needed...",0.6,Positive
5,Brilliant,"I had moto edge 20 previously, it is a great update overall. Although moto has done a phenomenal job with the camera this time, they should also keep update cycles in mind this time.
Still the camera needs some optimisation, it feels slower during processing of images. Don't step back seeing it's ufs 2.2, it is well optimised and supersedes its competitors. Well built phone for the price point.
Although I had one complaint from moto that I didn't get any pre applied scratch guard on the phon...
READ MORE",0.9,Positive
5,Perfect product!,"I love this phone ❤️👌
5*****❤️👌",1.0,Positive
5,Terrific purchase,"Better experience, 😉
Happy with this product.💜
Budget friendly.🤝.",0.0,Neutral
5,Simply awesome,Overall a decent product.needs to improve front camera,1.0,Positive
4,Very Good,"Haven't used the Motorola device for a long time. Using this for a couple of weeks now. Coming from Oneplus 7, I feel performance hasn't really dropped. Camera is definitely an upgrade and the only improvement area would be processing time for photos. Update can fix it. Display and design are top notch considering the price of the device. Haptics could have been better but remember what you are paying. Overall it's a flagship challenging device for sure. Good for daily use, charging speeds ar...
READ MORE",0.9099999999999999,Positive
5,Worth every penny,Good,0.3,Positive
5,Terrific purchase,Awesome Device. Will do one more review after 10 days of usage.,0.0,Neutral
5,Terrific purchase,"Amazing product really loved using it ,cover quality is little bit poor but the overall product is amazing",0.0,Neutral
5,Perfect product!,"the phone is quite amazing with IP68 , USB type C gen 3.1 though it comes with ufs 2.2 but it is well optimized for day to day use, Battery backup is also good but need some time to observe the usage pattern , kudos to the camera",1.0,Positive
5,Great product,"All is good but mobile is hitting issue
Over all good",0.8,Positive
4,Good choice,Very good performance,0.7,Positive
5,Terrific purchase,"Amazing work by the entire Motorola team, experiencing an amazing device like this after a long time....",0.0,Neutral
5,Brilliant,"It has best camera setup. The 10mp telephoto is the same used in galaxy s24 and it takes impressive portraits.
The battery backup is quite decent.
UI is also very smooth but has no gallery app and file manager app.",0.9,Positive
5,Must buy!,Great phone. Value for money,0.0,Neutral
4,Pretty good,Phone very heat..,0.475,Positive
4,Pretty good,Product is good Only heating issue,0.475,Positive
5,Great product,Amazing phone in budget price.,0.8,Positive
5,Classy product,"Amazing moto, first time using moto.",0.1,Positive
5,Classy product,"I m in love with this phone .. I know some heating issue and camera processing timings can be an issue for you , believe me if u compare the cons bs pro then you will surprise some problem and minor heating issue cannot define your phone battery is good and u can see my frnd image , including some night picture , I can suggest you this phone for all rounder management,, you can go for it when you will see the extra features in this then absolutely you will forget the minor issue and if some...
READ MORE",0.1,Positive
5,Terrific purchase,Great Camera phone in price segment.,0.0,Neutral
5,Excellent phone for this price range,"Excellent phone for this price range.

The camera is very good, and the OLED screen is just amazing. Charge goes from 5% to 80% in less than 15 minutes. The performance is on par for the segment, and there is absolutely no lag for day to day standard usage. The phone does get warm during some operations, but it is well within the limit.

The only negative is that the curved edge sometimes results in touch related issues. It happens only in some conditions of holding the phone in some specifi...
READ MORE",1.0,Positive
5,Simply awesome,Camera is good better than oneplus 12 overall awesome phone,1.0,Positive
5,Awesome,"Amazing phone 📱 nice camera pictures
Smooth running in hand
Worth it in this budget 👍",1.0,Positive
5,Super!,Over all 10/9,0.41666666666666663,Positive
3,Fair,Over all good,0.7,Positive
5,Terrific,"Mind Blowing product.,. Such a terrific quality 💯 camera quality is awesome 😎",0.0,Neutral
4,Worst experience ever!,"I clicked a picture, it said it's processing but didn't show in my gallery and it vanished. The phone heats up in Vivid display mode.",-1.0,Negative
3,Decent product,"Mobile is Good.
But , battery 🔋 optimisation is not good.
Because I am not a heavy user, I still charge my mobile minimum 3 times per day.
Maybe it' will be solved in the next update.",0.16666666666666666,Positive
5,Excellent,Motorola edge 50 pro is the best smartphone for mid range user. Go fot it without hesitation.,1.0,Positive
5,Terrific purchase,"I usually don't write reviews but this phone deserves every praise there is to offer. Phone usually charges within 20-30 mins. And gives a whole day worth of screen time. The curved display is fantastic to touch and watch. Brightness is too good (I use it at 60%) and it's still too bright.
The processor is pretty good for gaming and daily usage. UI is pretty good and easy to use. Camera is awesome and preforms better than expectations. Especially the AI zoom... People were surprised when they...
READ MORE",0.0,Neutral
5,Terrific purchase,"Every phone has its own pros and cons..
Smart connect feature is life saver...I loved it. For pc users it's a must have feature.
By the way phone is gorgeous 😍 and display is too good
Heating issue while charging as everyone is complaining about is normal. It's not that much issue .",0.0,Neutral
5,Fabulous!,Good performance and very nice phone in Motorola ❤️,0.5,Positive
5,Worth every penny,Keuuu keka altimate performance battery is too good,0.3,Positive
5,Awesome,"Camera - 5/5
Performance - 5/5
Battery - 4/5
Design - 5/5
Slimest Phone
Charging Speed is very Fast (125W)
Overall Great Experience",1.0,Positive
5,Fabulous!,"After one day use-
Camera pixel quality is good,
Battery is avg,pls give updates on battery problems.
Display is fantastic.
Performance also excellent
Top notch performance don't compromise by seeing ufs 2.2 compared to 3.1 it's better, cam is excellent
My overall experience is superb thank u moto ❤🔥",0.5,Positive
5,Brilliant,"Review after 10 days of use.
1 - Camera 10/10
2 - Display 10/10
3 - Battery 09/10
4 - Charging 10/10
5 - Performance 10/10

With respect to other reviews, no heating issue was observed during usage and charging. For office use, I am getting a minimum 28 hours of battery backup. 125W charger takes 30min to change from 10-100%. The camera quality is really superb. The display is also good. The only problem which is observed is - screen guard and mobile cover provided with mobile are very poor ...
READ MORE",0.9,Positive
5,Wonderful,Good... Value for money,1.0,Positive
