rating,review_title,review_content,Model,Price
5,Simply awesome,Switched from Xiaomi 12 Pro that was a heater means heats lot much it is very cool device I also used iPhone 13 but it has little bit more better that iPhone 13 best device,iphone,51999
5,Just wow!,The phone is simply incredible. Very smooth and camera is awesome.,iphone,51999
5,Fabulous!,Great product with best seller. I’ve puchased it as a gift for my wife. 😊,iphone,51999
5,Classy product,Nice,iphone,51999
5,Just wow!,Awesome phone,iphone,51999
5,Mind-blowing purchase,Good overall camera. Good specifications. But according to me S23 performs slightly better in terms of photos and portraits.,iphone,51999
5,Fabulous!,Nice,iphone,51999
5,Best in the market!,Super mobile 😘😘,iphone,51999
4,Nice product,"Overall good experience (4 months review)

Display : 60hz but impressive,

Camera: if lighting condition is good then it can click very good photos but incase of poor lighting not good experience at such price point.

Battery: It can give 5-6 hr of screentime, it can sustain whole day with single charge.but Battery health reduces 1% in my 4 months of usage which is quite shocking for me.

Charging: Charging speed is quite good with 20w charger but at such price point it could be better.

Conc...
READ MORE",iphone,51999
4,Really Nice,Product good but battery not expect quality,iphone,51999
4,Value-for-money,Pic quality is improvised.. lighter weight .. grip is better 😎🤓😎 I enjoyed it !!,iphone,51999
4,Nice product,"Definitely go for it ,iPhone 14 best front camera ever",iphone,51999
5,Brilliant,"Everything is well and good. But camera performance in artificial light is not upto the mark. Battery mAH is less, however you can handle it smartly.",iphone,51999
5,Super!,"I upgraded from iPhone 7 Plus. I experienced a huge improvement in several areas of my daily usage.
$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
I recommend you buy iphone 14 instead of iphone 13 for various reasons:
Additional 2 GB RAM
Larger 5G antenna which helps with faster 5G speed
Improved cameras
Crash detection
Satellite connectivity to send emergency messages.",iphone,51999
5,Highly recommended,Value for money,iphone,51999
5,Worth every penny,Very good 💯,iphone,51999
4,Good,This phone is good i use phone in 20 days than I realised the phone is very well,iphone,51999
4,Good quality product,Good 😊,iphone,51999
5,Super!,I upgraded from iphone 12. Much better than iphone 12. Love it,iphone,51999
5,Excellent,"Now it's a value for money deal.
Iphone 14 is a lot better than 13 in performance.",iphone,51999
5,Very poor,When I put a charge phone is heating,iphone,51999
5,Highly recommended,Great,iphone,51999
5,Fabulous!,"One of the best brand all features are good
Thanks Flipkart",iphone,51999
3,Just okay,"Hi, after using this device for 6months these are my experiences.
1.) Light weight device, easy to carry in pocket.
2.) Amazing battery backup.
3.) Apps performance are good.
4.) Sim network coverage is not Upto the mark, even with slight network drop tower goes off. Same SIM card has full network on another device but with this model of iPhone it is not the case.
5.) Always have to switch between flight mode and normal to get the sim network.
6.) Noise cancellation is missing, After paying c...
READ MORE",iphone,51999
4,Value-for-money,Phone is awesome BUT whats up with the front camera ?! Ip6 X 11 12 13 take better pictures from front camera.,iphone,51999
4,Really Nice,Product is good...bt battary is average.,iphone,51999
5,Excellent,This Product is genuine,iphone,51999
5,Best in the market!,Happy .....,iphone,51999
5,Must buy!,"Excellent phone, but honestly camera quality not up to samsung flagship..",iphone,51999
5,Fabulous!,Nice,iphone,51999
5,Worth every penny,Nice product,iphone,51999
5,Fabulous!,"wow first time shifting from android to ios
n its sooo amazing.. phone excels in everything be it camera to haptics to software experience..
glad i ordered iphone 14 instead of 13 there is noticable camera improvement in low light.
+ 50% more ram makes it future proof",iphone,51999
5,Fabulous!,"Awesome phone
Camera 10/10
Performance 10/10
Design 10/10",iphone,51999
5,Super!,"No android can replace the  products what ever it be using s23 and iPhone 14 and iPhone 15 .. no comparison in the performance
Draw back : battery back up of 14 and 15 are very much challenging for me",iphone,51999
5,Mind-blowing purchase,Awesome phone. Best performance and good in-hand feeling. Battery backup is good.,iphone,51999
5,Must buy!,Grabbed it in a good price. Nothing much to say the name is enough.Loving it and enjoying the experience.Hope it lasts long,iphone,51999
5,Mind-blowing purchase,"Camera 👌
Performance 👌
Battery 👌
In hand feel 👌
Over all design ( just looking like a wow )",iphone,51999
5,Best in the market!,"Camera is good, battery is ok ok. Look is very osm, feels good to have it",iphone,51999
5,Great product,Good,iphone,51999
5,Just wow!,"Gaming ✅
Camera ✅
Video Quality ✅
Battery Life ❌
Storage ❌",iphone,51999
5,Terrific,Mind blowing 🤩🤩,iphone,51999
5,Excellent,"1.Awesome Display
2.Good Looking
3.Full day battery 🔋 backup
4.Superb Camera

Thanks Flipkart",iphone,51999
5,Highly recommended,Alll over best but battery performance low😕,iphone,51999
5,Must buy!,This is my first ios device and I am completely satisfied with the product. But the delivery experience was so bad that the delivery executive handled the situation very carelessly. Device itself feels super awesome and the camera is really outstanding. I feel like i am never turning back to android ever again.,iphone,51999
5,Terrific purchase,Nyc product experience is very good 😊,iphone,51999
5,Great product,Very good praformence and very nice lovely 😍,iphone,51999
5,Simply awesome,Marvellous camera and slick design 💜,iphone,51999
5,Classy product,Awesome product,iphone,51999
5,Awesome,"iPhone 14 runs super smooth performance wise absolutely Fantastic and very light weight.

Delivery service worst they take 15 days for delivery in city area it depends on you to where from you want to Buy",iphone,51999
5,Worth every penny,"Nice phone, light weight.",iphone,51999
5,Highly recommended,Great phone with great features,iphone,51999
5,Super!,Camera is so good but battery is a not good but good 😊 anyway happy,iphone,51999
5,Must buy!,All good! Works Great!,iphone,51999
5,Fabulous!,Best phone,iphone,51999
5,Excellent,Osm performance,iphone,51999
5,Brilliant,I love iPhone,iphone,51999
5,Excellent,Best,iphone,51999
5,Mind-blowing purchase,Nice good battery backup good camera must buy👍,iphone,51999
5,Perfect product!,On of the best mobile phone,iphone,51999
5,Terrific,Excellent,iphone,51999
5,Highly recommended,As usual all the excitement for unboxing an iPhone.. really mesmerizing with look and feel. Camera quality is top notch 👌..,iphone,51999
5,Just wow!,"Iphone the best in performance as always.

Smooth UI . Great camera.
Great performance",iphone,51999
5,Perfect product!,Too awesome..........,iphone,51999
5,Super!,mind blowing performance,iphone,51999
5,Terrific purchase,I am in love with this. Upgraded from one plus. iOS is really wonderful with great features. Blue colour is wonderful. Camera and build quality is superb and stereo speaker are amazing,iphone,51999
5,Great product,Super ❤️❣️,iphone,51999
4,Delightful,Fabulous mobile phone. Fall in ❤😘 with apple. First apple product to use.,iphone,51999
5,Terrific purchase,Best phone ever,iphone,51999
5,Highly recommended,Nice phone ❤️ I PHONE 14 ❤️,iphone,51999
5,Fabulous!,Maza A gaya Nice product,iphone,51999
5,Just wow!,🥰 lovely,iphone,51999
5,Highly recommended,Very nice product. Amazing 😍,iphone,51999
5,Super!,Excellent product and camera 💥,iphone,51999
5,Brilliant,Nice product,iphone,51999
5,Perfect product!,Great product! Made improvements in ultra wide camera compared to iPhone 13,iphone,51999
5,Awesome,Best iphone till now,iphone,51999
5,Terrific,Great phone,iphone,51999
4,Value-for-money,"The iphone 14 is a good device for day to day works, but the battery this phone has is not sufficient, it lasts long for 1 day on normal usage and on heavy usage it remains for half a day. The camera and the performance is superb but there is a drawback that the display is just of 60 hz which is not that smooth.",iphone,51999
4,Value-for-money,"Camera is not markable in low light and night. I am first time user of iphone but no problem during daily routine. Everything is great except the camera, the Samsung S21 FE has better options from a camera perspective.",iphone,51999
2,Expected a better product,"Five stars for the iPhone and
Zero star for Flipkart exchange policy.
My exchange phone was in good condition but still during exchange the price was reduced drastically.I was aware of this exchange scam and decided not to give the old phone.",iphone,51999
5,Excellent,Pam,iphone,51999
5,Terrific,!!!Enjoy with iphone 14 👍😎✌️ with great camera resolution,iphone,51999
5,Perfect product!,This is my First IPhone.. And the experience is super fantastic.. The smoothness of the phone I got is unbelievable. 60hz is so well optimized.. My previous android phone was of 120hz but never felt this smooth.. Also it's so light weight and looks so premium.. Really Loved it❤️,iphone,51999
5,Just wow!,Amazing phone.,iphone,51999
4,Very Good,Everything is good except camera.,iphone,51999
5,Wonderful,"What a gadget !!!
Perfect beast.",iphone,51999
5,Brilliant,Product is excellent..... but it's very hard to survive on single kidney 😔,iphone,51999
5,Best in the market!,"What a fabulous phone after using 1 month

I know in design it is similar to Iphone 13 but is specs aren't.
There is substantial difference in display, battery, speed as compared to iPhone 13.

Its-
Battery easily lasts more than 1 day in moderate usage.
Camera is fabulous.
Display is excellent.
Handy device.
But heats sometimes while executing smaller tasks.

I have Iphone Xs max. Its was a drastic upgrade from the same in terms of display, battery, speed ie hardware.
But more concerning is ...
READ MORE",iphone,51999
5,Best in the market!,This is my first iPhone I just love it,iphone,51999
5,Best in the market!,Best!!!!!,iphone,51999
5,Terrific,Switched from OnePlus 8t...Liked the smoothness of iPhone.,iphone,51999
5,Terrific,Very nice look,iphone,51999
5,Excellent,Phone is good and if it is not good still I have to say good bcz I paid big amount for this phone.,iphone,51999
5,Perfect product!,Wonderful phone. Much more economical and value for money than the pro version.charger not included,iphone,51999
5,Simply awesome,nice photo but bettery is not good as it show ok ok only better than one plus 9r etc and anytime photo is real u can effect filtered,iphone,51999
5,Terrific purchase,the phone is beautiful,iphone,51999
5,Terrific purchase,Awesome Product Apple Fast delivery,iphone,51999
5,Mind-blowing purchase,Nice product,iphone,51999
3,Just okay,"Good thing is 5 years of software updates and security updates. If you don’t charge the phone often, this is the good phone to go for.",iphone,51999
5,Simply awesome,best phone,iphone,51999
5,Simply awesome,"Waoo so amazing I phone 14 😎😎😎🥰🥰please buy this I phone 14 series flagship 📱
📷 camera 5/5 ⭐️⭐️⭐️⭐️⭐️
Battery 🔋 5/5⭐️⭐️⭐️⭐️⭐️
Design 5/5⭐️⭐️⭐️⭐️⭐️
Display 5/5 ☄️☄️☄️☄️☄️
Value of money 💰 5/5 ⭐️⭐️⭐️⭐️⭐️",iphone,51999
5,Great product,"Just took moon photo from my mobile ,
I seriously loving Samsung S series",iphone,51999
3,Nice,Really nice,iphone,51999
5,Great product,This iPhone Camera is very good👍 and Display is Really good iphone 14 is very Handi . My opinion this iPhone 14 is Valu of Money.,iphone,51999
5,Brilliant,Appart from the battery 🔋 back I don't have any complaint. This is an excellent choice for any person who want to switch from android to IOS.,iphone,51999
5,Wonderful,Awesome phone with best camera,iphone,51999
5,Wonderful,"Battery is good am use for whole day with 4G on my meetings, chatting
The new camera effects are good",iphone,51999
2,Moderate,Battery percentage dropped 4%in 2 months,iphone,51999
5,Terrific purchase,Writing the review after switching from OnePlus 11 to iOS. Camera is superb. Battery is wonderful and it doesn't drain without usage like other phones. Overall satisfied...,iphone,51999
5,Just wow!,Using for last 5 months great experience so far.,iphone,51999
5,Perfect product!,Nice product,iphone,51999
5,Classy product,"This is one of the finest apple phone which i have purchased

The phone is working smoothly with no battery or heating issue

Also the battery performance is mind blowing giving around more than a day for normal usage..

I am 100% satusfied with the performance of the device in this price .

Thanks a lot flipcart for offering me this iphone in such a good money.",iphone,51999
5,Classy product,"Received original and genuine product on 16 febuary
Thanks flipkart",iphone,51999
5,Just wow!,"Very Good product. No battery drain issue on 5G . Even with dual sim . Also support dual 5G .
Sim switching is very very Fast .
Satellite system is also integrated in this phone so you can easily track your phone without internet connection.
Awesome speed of processor.
No 3.5 mm jack .
Wifi 6 is also in this
Direct video call is not possible in this Phone .
Wireless charging heating issue is detected .
Except no heating on regular or full peak brightness use for 5 hr 49 min .
Not too muc...
READ MORE",iphone,51999
5,Brilliant,Excellent,iphone,51999
5,Worth every penny,Good,iphone,51999
5,Classy product,"Nice👍

No 1 Mobile Phone",iphone,51999
5,Brilliant,"Superb camera 📸
Display good
Performance nice 👍",iphone,51999
5,Great product,Thank u flipkart..for delivering in top notch condition...😀🤎.,iphone,51999
5,Super!,Thanks bro for your timely delivery 🚚🚚 and salute for your gentle work,iphone,51999
5,Must buy!,Solid device. Almost went for the s23 before finally getting this. Battery lasts well. The user experience across all apps is much superior than on android. Apple music is a little flimsy though.,iphone,51999
5,Worth every penny,Love it camera. Processor iPhone❤️❤️❤️❤️🎶,iphone,51999
5,Wonderful,Awesome It's just woww but battery is at 87% health from 23 Oct 23 to 22 Apr 24,iphone,51999
5,Terrific,Beautiful ❤️,iphone,51999
5,Excellent,Excellent performance 🥳,iphone,51999
5,Just wow!,Wonder,iphone,51999
5,Fabulous!,This phone is literally banger,iphone,51999
5,Classy product,Nice product,iphone,51999
5,Excellent,Good product,iphone,51999
5,Terrific,ALL HAVE IPHONE BUT YOU NEED TO LEARN HOW TO CAPTURE PHOTOS 💯,iphone,51999
5,Excellent,Battery life droped 7 percent in 4 months,iphone,51999
5,Wonderful,Awesome product,iphone,51999
5,Awesome,Nice camera,iphone,51999
5,Classy product,Using it from 6 months this is my first iphone. Well satisfied with the performance of device. I am not to much photoholic but camera quality is good. Battery backup is good.,iphone,51999
5,Mind-blowing purchase,"After using 5 months I'm writing this. And for me, switching from android to ios was hard decision, but now I think it was a good move. It's the best phone I ever used. Camera, display, build quality, features, performance all are extra ordinary. My only complain is - it's battery back up, it's okay okay for me, not up to the mark.",iphone,51999
5,Great product,"The iPhone 14 continues Apple's tradition of delivering cutting-edge technology wrapped in a sleek, durable design. Here's a detailed review focusing on its key features, performance, and overall user experience.

Design and Build
Aerospace-grade aluminum frame and Ceramic Shield front.
Similar design to predecessor, with a comfortable and sleek profile.
IP68 water and dust resistance rating.
Display

Super Retina XDR display offering vibrant colors, deep blacks, and high brightness.
High con...
READ MORE",iphone,51999
5,Brilliant,Excellent features with camera quality,iphone,51999
5,Terrific,Awesome Phone,iphone,51999
5,Awesome,Absolutely love this device contains with all best features .,iphone,51999
5,Mind-blowing purchase,Awesome camera quality and the colour! Totally happy with this purchase 🥰 thank you!,iphone,51999
5,Super!,Thank you,iphone,51999
5,Awesome,Best product at best deal .but exchange is the disaster now service charges also increased very smarty. It's a debatable issue for exchange products evaluation at the time of delivery and need improvement,iphone,51999
5,Wonderful,Boom boom mobile,iphone,51999
5,Awesome,"One of the finest iPhones. Thrilled with the purchase. Performance is very good.

Thanks Flipkart for on time delivery.

Keep up the good service.",iphone,51999
5,Simply awesome,best in best 💜,iphone,51999
5,Great product,Nice camera but battery drain fast specially on video recording,iphone,51999
5,Excellent,Just amazing!,iphone,51999
5,Fabulous!,"Best smart phone under this price range compare to other phones in 2023 if you see overall build quality, performance and Camera with autofocus and video action mode are awesome
50% extra RAM compared to iPhone 13 and other more features. Best time to upgrade to iPhone 14 . I am so happy
See Low light photos are amazing..",iphone,51999
5,Just wow!,Good,iphone,51999
5,Excellent,"Very nice product, camera quality is just amazing everything seems too real.
Phone is very fast.",iphone,51999
5,Great product,"Damn such a great phone. Camera is really good, battery lasts long enough, super smooth even though its just 60 hz XDR display. Videos with action mode on are insanely stable and crisp.The night mode can take some really good shots jn low light conditions .The whole apple environment itself is so seamless. I shifted from android to iPhone and it barely took any time since I had iPad and a mac already. With a just a few clicks the phone was ready to go.",iphone,51999
5,Best in the market!,"Excellent smart phone, Good battery backup and performance is very good, Good camera quality.",iphone,51999
5,Best in the market!,"Amazing picture quality, awesome design, mind blowing display and fabulous performance and specially very handy phone",iphone,51999
5,Awesome,"Reasons to get it over regular 13
- 50 percent extra ram
- Better camera sensors
- Cinematic mode at 4k 30 fps (13 could only do 1080p 30fps)
- Action mode for super stabilised videos
- Better low light photos thanks to photonic engine
- Better battery life
- Extra gpu core for high graphics performance
- New improved modem for fast and efficient mobile connectivity
- Dual ambient light sensors
- Better camera flash
- Crash detection
- Satellite connectivity (though currently not in I...
READ MORE",iphone,51999
5,Must buy!,"The best camera best design !!
1st iphone 14 !!
i tried all conditions light photo
the quality is best i was impressed with device
battery backup is good
perform is very impressive 🔥",iphone,51999
5,Worth every penny,Amazing picture quality❤️👌🏼👌🏼,iphone,51999
5,Must buy!,"Just awesome....❤️🙌😌
Display Camera Battery Processor....
JUST WOW....✨💗☺️",iphone,51999
5,Simply awesome,Loved it 👍,iphone,51999
5,Terrific purchase,Thanku filipkart best phone in the world ❤️,iphone,51999
5,Perfect product!,Good,iphone,51999
5,Awesome,Love the camera💖🥰,iphone,51999
5,Best in the market!,Performance is really good and camera quality is fine,iphone,51999
4,Very Good,Nice UI and Fast,iphone,51999
4,Good quality product,Awesome 👍,iphone,51999
5,Mind-blowing purchase,Just perfect!!,iphone,51999
5,Fabulous!,sound quality is very good 👍,iphone,51999
5,Terrific,Iphone 14 Nothing to say about it.... too Fast to furious... thank you Flipkart 👍,iphone,51999
5,Just wow!,Amazing!pictures...📸 everything good 😍,iphone,51999
5,Classy product,Camera is superb.nice phone,iphone,51999
5,Just wow!,"I used iPhone 12 mini and now upgraded with iPhone 14.
Camera quality is awesome.
Full day battery backup.
Super Retina display with high dynamic range is awesome.

In terms of camera and battery life is big upgrade for me.",iphone,51999
5,Excellent,Finally got an iPhone. Love the camera.,iphone,51999
5,Perfect product!,Super camera.,iphone,51999
4,Good choice,Unboxing overall good experience 😊,iphone,51999
5,Must buy!,After a losts of efforts when you get then Just Awesome 😊,iphone,51999
5,Highly recommended,Ultimate,iphone,51999
5,Wonderful,"Amazing product, love the design and the feel is awesome
Performance is very smooth.",iphone,51999
5,Mind-blowing purchase,Amazing device for daily life about camera about sound quality all are good,iphone,51999
4,Good quality product,Nice look badiya phone after one year use great working,iphone,51999
5,Terrific purchase,Just wow😍😘,iphone,51999
5,Terrific,"I bought iPhone 14 in big billion days. Very happy. Excellent Product delivery
Excellent haptics
Excellent Performance
Excellent Camera
Excellent In hand feel
Excellent Eco System if u have other apple products
❤️ From Ooty

Thank you Flipkart for the big billion days 🎉",iphone,51999
5,Must buy!,"Just awesome!!
I switch to iPhone 14 from iPhone 12. The powerful chipset gives you smooth performance. No lags, no fancy UI, just delivers the best of it.

Camera is best. Battery giving a full day. Speaker sounds wide and clear.

Must buy!!",iphone,51999
5,Simply awesome,Excellent build quality. Much faster and smoother,iphone,51999
5,Classy product,"Very attractive
Must buy
Love It❤️❤️",iphone,51999
5,Super!,Absolutely Awesome,iphone,51999
5,Super!,Great picture quality. Performance is good as always. The important addition is the cinematographic video recording,iphone,51999
5,Wonderful,Excellent Product 🥳,iphone,51999
5,Mind-blowing purchase,Excellent camera😊,iphone,51999
5,Excellent,awesome build quality and features,iphone,51999
5,Super!,Really an overall great product,iphone,51999
5,Terrific,Awesome device form apple just go for it and main point is Flipkart delivery facility is best.,iphone,51999
5,Fabulous!,"Happy to have iPhone 14. Wonderful phone specially because of Powerful camera😍, perfect screen size and potentially battery life make it worthy.",iphone,51999
5,Fabulous!,"It's a apple device .. that means you get the good old ios . No performance issue , supper ram and power management . My slightly distasteful remark would be on its camera .",iphone,51999
5,Classy product,"Totally in love with my new iphone 14. Battery backup is amazing which I never expected from Apple to be very honest.
Built quality is excellent and it looks premium. Camera quality is excellent as well. True to life color reproduction, Indoor conditions amazing, night photos are good, facial tones are very good, day clicks are amazing. In short it's an amazing exp. Selfie cam also produces very good quality images.",iphone,51999
5,Brilliant,Awesome phone with amazing features,iphone,51999
5,Great product,"Cameras quality is 🤩, all rounder phone",iphone,51999
5,Super!,An absolute beast. This is what you expect after paying such amount. Everything is perfect about this phone from build quality to camera to performance. Absolutely worth it.,iphone,51999
5,Terrific purchase,Camera cinematic next level🔥🔥,iphone,51999
5,Excellent,Love it,iphone,51999
5,Terrific,"Purchase on First day sale in BBD23.
Will share full review after use.
I am shifting from Android to IPhone.",iphone,51999
5,Great product,Nice looking phone.,iphone,51999
5,Wonderful,"My 1st IOS device so far good😊
Midnight Black the best you can have, the Camera quality is excellent along with the multitasking performance. Go for it!",iphone,51999
5,Classy product,"iphone is great
Canera qulity is best
Battery is powerful
All dizine best
Work all best
All over best",iphone,51999
5,Brilliant,Love IPhone Dream IPhone..💜😍✌️🖤,iphone,51999
5,Excellent,Looking Awesome ✨✨,iphone,51999
5,Simply awesome,Best phone but same as Iphone 13. There is no difference in 13 and 14.,iphone,51999
5,Brilliant,Decent purchase:),iphone,51999
5,Best in the market!,"Absolutely Awesome, Switching to iPhone was not easy but once i started using this phone. I am loving it.",iphone,51999
5,Great product,"Best in the market.
Camera quality awesome
Battery easily goes for a day
Speakers are really good.",iphone,51999
5,Classy product,What a phone.,iphone,51999
4,Delightful,Thanks Flipkart for this all new iPhone without any problem I got it and I'm finally Shifted 5 years later redmi not 5 pro to new. iPhone 14 i really do hard work for this thing Last 8 month Thanks 😊 I'm happy 😁 ❤️,iphone,51999
5,Classy product,Very smooth and camera is awesome 😍,iphone,51999
5,Worth every penny,This is my first IOS device and I like it..I gifted this to my younger brother and he loved it. iPhone in-hand feel is damn premium 🙌🏻 also the camera quality is top notch to be honest I bought this phone only for smooth processor and camera quality. Just go for it,iphone,51999
4,Good choice,Nice,iphone,51999
4,Good choice,Good,iphone,51999
5,Classy product,Nice,iphone,51999
5,Highly recommended,Nice camera,iphone,51999
5,Excellent,Best camera phone,iphone,51999
5,Terrific purchase,"Simply superb so far
No complaints as of now
Phone was delivered within one day after order",iphone,51999
5,Perfect product!,awesome phone..i switched from android to ios first time and became a big fan of ios. Performance is excellent and display camera everything is awesome❤️❤️.,iphone,51999
5,Wonderful,"Review after a week

Overall a powerful package for photo, video and gaming. Only thing which could have been better is battery, though it works whole day with low usage , but extensive use it would not go beyond half day.

Camera 4/5
Pictures in full zoom- 3
Sound quality- 5/5
Display- 4.5/5
Performance- 5",iphone,51999
5,Best in the market!,Awesome camera,iphone,51999
5,Awesome,Nice one,iphone,51999
5,Simply awesome,My First iphone experience even though its 60hz refresh rate but feels so smooth and optimized and performance is top notch🔥..if u r looking for an iphone 13..go for i phone 14 trust me u will love it❤️,iphone,51999
5,Best in the market!,Quality + Performance + Integrity = Apple Inc,iphone,51999
5,Excellent,Good one got it around 67k . This is my first Apple mobile. Took time to get habituated to apple eco system but worth the wait. Simple and easy.,iphone,51999
5,Simply awesome,Best Phone in market.,iphone,51999
5,Brilliant,Nice,iphone,51999
5,Mind-blowing purchase,Wonderful ..After16 years using android shifted to iIphone. Feels premium in hands Intelligent function save your time if you know how used IPhone. Sound Cristal clear. Build quality and finishing superb. Got a small island display in left side which indicates running function so wont feel regret of function of Dynamic Island IPhone 15. Overall value for money IPhone 14 and delighted and excited while using.if you are passionate then go for blindly you will not get remorse.,iphone,51999
5,Simply awesome,Highly recommended best price since launch loud speaker is amazing display is another world nothing to say it's overall quite amazing phone dont think ggo for it,iphone,51999
5,Classy product,It looks so pretty 🫣❤️,iphone,51999
4,Really Nice,"4 out of 5
Phone was so handy and superb",iphone,51999
5,Worth every penny,I'm happy with the phone and the deal I got from the Flipkart.,iphone,51999
5,Mind-blowing purchase,Best quality,iphone,51999
5,Best in the market!,"Best in class in all the aspects. Top notch performance for display, camera and everything.",iphone,51999
5,Perfect product!,Value for money product if you get the deal around 65 k .,iphone,51999
5,Mind-blowing purchase,Excellent camera 😍,iphone,51999
5,Perfect product!,Very good phone,iphone,51999
5,Great product,You ever Heard the word Satisfaction...Yesss that is exactly how it feels to have it.,iphone,51999
5,Great product,"I wanted to buy yellow colour but that was not delivering on my pin code so went for this colour.

After receiving this, I have no regression.

Love this.

iPhone heats a lot because of its built. Its frame is steel and the back is glass but it has great things when it gets hot, it restricts some features to cool it down.

The camera is good, sometimes it misses focus.

Performance is the best part of it.",iphone,51999
5,Classy product,"I switch from x r to 14 great experience
Best display and sound quality and some fabulous changes in camera is also.great",iphone,51999
5,Just wow!,I just love this phone for the 1st time and the performance is awesome just wow camera quality battery everything is awesome . I prefer anyone who can use this phone . Iphone using it for the 1st time never getting any problem . Just thank you Flipkart for providing me these at low cost as compared to retail shops . Thank you Flipkart and Apple . Just love it .,iphone,51999
5,Excellent,"Simply awesome. But battery health going like a bullet train, after 50 days of usage battery health showing 98%.",iphone,51999
5,Worth every penny,"Amazing camera effects, one of the best device for cinematography",iphone,51999
5,Just wow!,Amazing camera❤️❤️❤️,iphone,51999
5,Perfect product!,"Amazing device
I switch to iPhone 14 from iPhone 8. Great camera and power management full day battery backup. Sound quality and display also awesome. Just go for it if you have enough money",iphone,51999
5,Just wow!,Amazing camera❤️❤️❤️,iphone,51999
5,Perfect product!,"Amazing device
I switch to iPhone 14 from iPhone 8. Great camera and power management full day battery backup. Sound quality and display also awesome. Just go for it if you have enough money",iphone,51999
5,Perfect product!,Good,iphone,51999
5,Delightful,"Excellent Smartphone, Amazing Picture quality, Good sound quality",iphone,51999
5,Great product,"Nice camera.
Amazing night mode.
Battery performance good.
Loving it.",iphone,51999
5,Super!,Camera and battery Quality us best in this segment,iphone,51999
5,Terrific purchase,"I simply love it
🥰🥰🥰🥰🥰
Camera quality 🥰
🔋😍😍
Very happy 😊",iphone,51999
5,Classy product,"Very good purchase.i bought it for my wife as a Padwa gift.
but just my views on purchasing this expensive phone- if you are using Iphone very lower version go for it but if you are already in iphone 13 or 11 do not spend money,its not worth.no much change.
but if you have lots of money then go for it.
wife was using iphone 7 hence i purchased this latest one.
now no purchase atleast for 6 years. iphone 7 also used 5 years and believe me it has no issues at all, but the only problem was batte...
READ MORE",iphone,51999
5,Classy product,"Great phone with great capabilities 🔥
Excellent camera 📸
Processor same as my 13pro
New blue colour is awesome ❤️
I have :- 14pro . 13pro . 12. 12mini . Also new this one iphone 14 . One thing is common in all have , there is no lag till the date.
The one thing I always said it is what it is🔥🔥",iphone,51999
5,Simply awesome,Very nice,iphone,51999
5,Must buy!,Nice Cinematic Video and Portrait photography,iphone,51999
5,Brilliant,"I using this mobile for 2 days before I using Samsung m30 so..... This iPhone was very handy
Performance a15 bionic with 6 core processor
We can't find the difference day to day life soo...this is awesome next camera camera is top notch I don't how to tell in words this very good camera same as dslr and videos is soo good quality but action mode is take 2.8k resolution and in dimlight is was sooo bad so while you take with action use gimbal ..... And over all the phone very good 👍",iphone,51999
5,Must buy!,Product is amazing as expected from iphone. Got this recently in a sale with a whopping price of 63k including all discounts. Loving it!!!!,iphone,51999
5,Super!,Superb quality,iphone,51999
5,Worth every penny,"Better than iphone 13. Especially that 13 number is considered unlucky. Moreover, better camera, battery, quality. And finally, color purple is very nice
Namaste🙏",iphone,51999
5,Perfect product!,I love the product. Love the camera.,iphone,51999
5,Worth every penny,"Amazing camera effects, one of the best device for cinematography",iphone,51999
5,Mind-blowing purchase,Wonderful ..After16 years using android shifted to iIphone. Feels premium in hands Intelligent function save your time if you know how used IPhone. Sound Cristal clear. Build quality and finishing superb. Got a small island display in left side which indicates running function so wont feel regret of function of Dynamic Island IPhone 15. Overall value for money IPhone 14 and delighted and excited while using.if you are passionate then go for blindly you will not get remorse.,iphone,51999
5,Perfect product!,"It's a nice phone, camera is great, gaming is great. Battery is only 3270 mAh, it should have been around 4500-5000 mAh",iphone,51999
4,Nice product,Thanks for Flipkart,iphone,51999
4,Good quality product,"Iphone 14 Awesome 😍😍 . Easy to carry i phone . Light weight. And very effective in daily usage. Battery is effective according to daily usage. Pictures, sound output, is always the best.Camera is always amazing ( cinematic video is wow). Colour is awesome 🙂🙂 overall very good 😊😊",iphone,51999
5,Fabulous!,"First iPhone I'm so excited 🙃
It is wonderful, good battery performance for gamer ✌️",iphone,51999
4,Pretty good,Very nyc phone,iphone,51999
5,Must buy!,Superb camera and performance... Battery life is also good.... Great Display and awesome looks... 60hz refresh rate is better than android 90hz... Loved it ❤,iphone,51999
5,Must buy!,Great performance,iphone,51999
5,Fabulous!,Nice Phone.,iphone,51999
1,Hated it!,Bad,iphone,51999
5,Simply awesome,"I phone 14 camera is so good, I can't believe it. It's like having a professional photographer in my pocket. I can take stunning photos of anything, from my cat to the Eiffel Tower. The colors are vibrant, the details are sharp, and the zoom is amazing. I can even make funny faces with the filters and stickers. I phone 14 camera is the best thing that ever happened to me. It makes me feel like a star.🌟",iphone,51999
5,Highly recommended,Superb,iphone,51999
5,Terrific,Best iPhone ever,iphone,51999
5,Great product,Nice performance,iphone,51999
5,Mind-blowing purchase,Best smartphone I can get my hands on till this point of my life.,iphone,51999
5,Terrific,Loved it,iphone,51999
5,Brilliant,"No two ways , it's a great product, I haven't used iPhone before, this feels real good phone , great battery life , iOS is really better in stability and speed",iphone,51999
